"UNIPROT","GO","GONAME","ONTOLOGY"
"Q9UGM5","GO:0007338","single fertilization","BP"
"Q9UGM5","GO:0007339","binding of sperm to zona pellucida","BP"
"Q9UGM5","GO:0008191","metalloendopeptidase inhibitor activity","MF"
"Q9UGM5","GO:0010951","negative regulation of endopeptidase activity","BP"
"Q9UGM5","GO:0070062","extracellular exosome","CC"
"Q9UGM6","GO:0001570","vasculogenesis","BP"
"Q9UGM6","GO:0004830","tryptophan-tRNA ligase activity","MF"
"Q9UGM6","GO:0005524","ATP binding","MF"
"Q9UGM6","GO:0005654","nucleoplasm","CC"
"Q9UGM6","GO:0005739","mitochondrion","CC"
"Q9UGM6","GO:0005759","mitochondrial matrix","CC"
"Q9UGM6","GO:0005886","plasma membrane","CC"
"Q9UGM6","GO:0006418","tRNA aminoacylation for protein translation","BP"
"Q9UGM6","GO:0045766","positive regulation of angiogenesis","BP"
"Q9UGM6","GO:0070183","mitochondrial tryptophanyl-tRNA aminoacylation","BP"
"Q9UGN4","GO:0001786","phosphatidylserine binding","MF"
"Q9UGN4","GO:0002376","immune system process","BP"
"Q9UGN4","GO:0005886","plasma membrane","CC"
"Q9UGN4","GO:0007155","cell adhesion","BP"
"Q9UGN4","GO:0008429","phosphatidylethanolamine binding","MF"
"Q9UGN4","GO:0016020","membrane","CC"
"Q9UGN4","GO:0030889","negative regulation of B cell proliferation","BP"
"Q9UGN4","GO:0032516","positive regulation of phosphoprotein phosphatase activity","BP"
"Q9UGN4","GO:0033007","negative regulation of mast cell activation involved in immune response","BP"
"Q9UGN4","GO:0034125","negative regulation of MyD88-dependent toll-like receptor signaling pathway","BP"
"Q9UGN4","GO:0038023","signaling receptor activity","MF"
"Q9UGN4","GO:0043305","negative regulation of mast cell degranulation","BP"
"Q9UGN4","GO:0043407","negative regulation of MAP kinase activity","BP"
"Q9UGN4","GO:0048147","negative regulation of fibroblast proliferation","BP"
"Q9UGN4","GO:0050856","regulation of T cell receptor signaling pathway","BP"
"Q9UGN4","GO:0050859","negative regulation of B cell receptor signaling pathway","BP"
"Q9UGN4","GO:0051134","negative regulation of NK T cell activation","BP"
"Q9UGN4","GO:0060101","negative regulation of phagocytosis, engulfment","BP"
"Q9UGN4","GO:0070062","extracellular exosome","CC"
"Q9UGN4","GO:0070821","tertiary granule membrane","CC"
"Q9UGN4","GO:0101003","ficolin-1-rich granule membrane","CC"
"Q9UGN4","GO:1902564","negative regulation of neutrophil activation","BP"
"Q9UGN4","GO:1902567","negative regulation of eosinophil activation","BP"
"Q9UGN4","GO:1902569","negative regulation of activation of Janus kinase activity","BP"
"Q9UGN4","GO:2000417","negative regulation of eosinophil migration","BP"
"Q9UGN5","GO:0003682","chromatin binding","MF"
"Q9UGN5","GO:0003684","damaged DNA binding","MF"
"Q9UGN5","GO:0003950","NAD+ ADP-ribosyltransferase activity","MF"
"Q9UGN5","GO:0005634","nucleus","CC"
"Q9UGN5","GO:0005654","nucleoplasm","CC"
"Q9UGN5","GO:0005730","nucleolus","CC"
"Q9UGN5","GO:0006281","DNA repair","BP"
"Q9UGN5","GO:0006284","base-excision repair","BP"
"Q9UGN5","GO:0006302","double-strand break repair","BP"
"Q9UGN5","GO:0006974","DNA damage response","BP"
"Q9UGN5","GO:0016779","nucleotidyltransferase activity","MF"
"Q9UGN5","GO:0030592","DNA ADP-ribosylation","BP"
"Q9UGN5","GO:0031491","nucleosome binding","MF"
"Q9UGN5","GO:0046697","decidualization","BP"
"Q9UGN5","GO:0061051","positive regulation of cell growth involved in cardiac muscle cell development","BP"
"Q9UGN5","GO:0070212","protein poly-ADP-ribosylation","BP"
"Q9UGN5","GO:0070213","protein auto-ADP-ribosylation","BP"
"Q9UGN5","GO:0072572","poly-ADP-D-ribose binding","MF"
"Q9UGN5","GO:0090649","response to oxygen-glucose deprivation","BP"
"Q9UGN5","GO:0090734","site of DNA damage","CC"
"Q9UGN5","GO:0097191","extrinsic apoptotic signaling pathway","BP"
"Q9UGN5","GO:0110088","hippocampal neuron apoptotic process","BP"
"Q9UGN5","GO:0140294","NAD DNA ADP-ribosyltransferase activity","MF"
"Q9UGN5","GO:0140805","NAD+-protein-serine ADP-ribosyltransferase activity","MF"
"Q9UGN5","GO:0140806","NAD+- protein-aspartate ADP-ribosyltransferase activity","MF"
"Q9UGN5","GO:0140807","NAD+-protein-glutamate ADP-ribosyltransferase activity","MF"
"Q9UGN5","GO:0140861","DNA repair-dependent chromatin remodeling","BP"
"Q9UGN5","GO:0160004","poly-ADP-D-ribose modification-dependent protein binding","MF"
"Q9UGN5","GO:1990404","NAD+-protein ADP-ribosyltransferase activity","MF"
"Q9UGP4","GO:0000932","P-body","CC"
"Q9UGP4","GO:0001666","response to hypoxia","BP"
"Q9UGP4","GO:0002076","osteoblast development","BP"
"Q9UGP4","GO:0003714","transcription corepressor activity","MF"
"Q9UGP4","GO:0005634","nucleus","CC"
"Q9UGP4","GO:0005654","nucleoplasm","CC"
"Q9UGP4","GO:0005667","transcription regulator complex","CC"
"Q9UGP4","GO:0005737","cytoplasm","CC"
"Q9UGP4","GO:0005829","cytosol","CC"
"Q9UGP4","GO:0005886","plasma membrane","CC"
"Q9UGP4","GO:0005912","adherens junction","CC"
"Q9UGP4","GO:0005925","focal adhesion","CC"
"Q9UGP4","GO:0006355","regulation of DNA-templated transcription","BP"
"Q9UGP4","GO:0007010","cytoskeleton organization","BP"
"Q9UGP4","GO:0008360","regulation of cell shape","BP"
"Q9UGP4","GO:0016310","phosphorylation","BP"
"Q9UGP4","GO:0016442","RISC complex","CC"
"Q9UGP4","GO:0016477","cell migration","BP"
"Q9UGP4","GO:0033962","P-body assembly","BP"
"Q9UGP4","GO:0035195","miRNA-mediated post-transcriptional gene silencing","BP"
"Q9UGP4","GO:0035278","miRNA-mediated gene silencing by inhibition of translation","BP"
"Q9UGP4","GO:0035331","negative regulation of hippo signaling","BP"
"Q9UGP4","GO:0045668","negative regulation of osteoblast differentiation","BP"
"Q9UGP4","GO:0045892","negative regulation of DNA-templated transcription","BP"
"Q9UGP4","GO:0046872","metal ion binding","MF"
"Q9UGP4","GO:0090090","negative regulation of canonical Wnt signaling pathway","BP"
"Q9UGP4","GO:2000637","positive regulation of miRNA-mediated gene silencing","BP"
"Q9UGP5","GO:0000724","double-strand break repair via homologous recombination","BP"
"Q9UGP5","GO:0003677","DNA binding","MF"
"Q9UGP5","GO:0003887","DNA-directed DNA polymerase activity","MF"
"Q9UGP5","GO:0005634","nucleus","CC"
"Q9UGP5","GO:0005654","nucleoplasm","CC"
"Q9UGP5","GO:0006260","DNA replication","BP"
"Q9UGP5","GO:0006287","base-excision repair, gap-filling","BP"
"Q9UGP5","GO:0006289","nucleotide-excision repair","BP"
"Q9UGP5","GO:0006303","double-strand break repair via nonhomologous end joining","BP"
"Q9UGP5","GO:0016446","somatic hypermutation of immunoglobulin genes","BP"
"Q9UGP5","GO:0035861","site of double-strand break","CC"
"Q9UGP5","GO:0046872","metal ion binding","MF"
"Q9UGP5","GO:0051575","5'-deoxyribose-5-phosphate lyase activity","MF"
"Q9UGP5","GO:0071897","DNA biosynthetic process","BP"
"Q9UGP8","GO:0001889","liver development","BP"
"Q9UGP8","GO:0003723","RNA binding","MF"
"Q9UGP8","GO:0005783","endoplasmic reticulum","CC"
"Q9UGP8","GO:0006612","protein targeting to membrane","BP"
"Q9UGP8","GO:0006614","SRP-dependent cotranslational protein targeting to membrane","BP"
"Q9UGP8","GO:0006620","post-translational protein targeting to endoplasmic reticulum membrane","BP"
"Q9UGP8","GO:0006807","nitrogen compound metabolic process","BP"
"Q9UGP8","GO:0008320","protein transmembrane transporter activity","MF"
"Q9UGP8","GO:0016020","membrane","CC"
"Q9UGP8","GO:0031204","post-translational protein targeting to membrane, translocation","BP"
"Q9UGP8","GO:0031207","Sec62/Sec63 complex","CC"
"Q9UGP8","GO:0038023","signaling receptor activity","MF"
"Q9UGQ2","GO:0016020","membrane","CC"
"Q9UGQ2","GO:0016192","vesicle-mediated transport","BP"
"Q9UGQ3","GO:0005353","fructose transmembrane transporter activity","MF"
"Q9UGQ3","GO:0005355","glucose transmembrane transporter activity","MF"
"Q9UGQ3","GO:0005765","lysosomal membrane","CC"
"Q9UGQ3","GO:0005886","plasma membrane","CC"
"Q9UGQ3","GO:0006110","regulation of glycolytic process","BP"
"Q9UGQ3","GO:0008645","hexose transmembrane transport","BP"
"Q9UGQ3","GO:0015755","fructose transmembrane transport","BP"
"Q9UGQ3","GO:0016020","membrane","CC"
"Q9UGQ3","GO:0022857","transmembrane transporter activity","MF"
"Q9UGQ3","GO:0033300","dehydroascorbic acid transmembrane transporter activity","MF"
"Q9UGQ3","GO:0055056","D-glucose transmembrane transporter activity","MF"
"Q9UGQ3","GO:0055085","transmembrane transport","BP"
"Q9UGQ3","GO:0070837","dehydroascorbic acid transport","BP"
"Q9UGQ3","GO:1904659","glucose transmembrane transport","BP"
"Q9UGR2","GO:0003723","RNA binding","MF"
"Q9UGR2","GO:0005634","nucleus","CC"
"Q9UGR2","GO:0010608","post-transcriptional regulation of gene expression","BP"
"Q9UGR2","GO:0035196","miRNA processing","BP"
"Q9UGR2","GO:0035198","miRNA binding","MF"
"Q9UGR2","GO:0046872","metal ion binding","MF"
"Q9UGT4","GO:0005615","extracellular space","CC"
"Q9UGT4","GO:0005886","plasma membrane","CC"
"Q9UGT4","GO:0051782","negative regulation of cell division","BP"
"Q9UGT4","GO:0070062","extracellular exosome","CC"
"Q9UGT4","GO:1902807","negative regulation of cell cycle G1/S phase transition","BP"
"Q9UGU0","GO:0003677","DNA binding","MF"
"Q9UGU0","GO:0003723","RNA binding","MF"
"Q9UGU0","GO:0005634","nucleus","CC"
"Q9UGU0","GO:0005654","nucleoplasm","CC"
"Q9UGU0","GO:0006357","regulation of transcription by RNA polymerase II","BP"
"Q9UGU0","GO:0016604","nuclear body","CC"
"Q9UGU0","GO:0045944","positive regulation of transcription by RNA polymerase II","BP"
"Q9UGU0","GO:0046872","metal ion binding","MF"
"Q9UGU5","GO:0003677","DNA binding","MF"
"Q9UGU5","GO:0008333","endosome to lysosome transport","BP"
"Q9UGU5","GO:0016055","Wnt signaling pathway","BP"
"Q9UGU5","GO:0016589","NURF complex","CC"
"Q9UGU5","GO:0030178","negative regulation of Wnt signaling pathway","BP"
"Q9UGU5","GO:0042802","identical protein binding","MF"
"Q9UGY1","GO:0003697","single-stranded DNA binding","MF"
"Q9UGY1","GO:0003723","RNA binding","MF"
"Q9UGY1","GO:0005730","nucleolus","CC"
"Q9UGY1","GO:0019843","rRNA binding","MF"
"Q9UGY1","GO:0042802","identical protein binding","MF"
"Q9UH03","GO:0003924","GTPase activity","MF"
"Q9UH03","GO:0005525","GTP binding","MF"
"Q9UH03","GO:0005940","septin ring","CC"
"Q9UH03","GO:0015630","microtubule cytoskeleton","CC"
"Q9UH03","GO:0031105","septin complex","CC"
"Q9UH03","GO:0032153","cell division site","CC"
"Q9UH03","GO:0042802","identical protein binding","MF"
"Q9UH03","GO:0060090","molecular adaptor activity","MF"
"Q9UH03","GO:0061640","cytoskeleton-dependent cytokinesis","BP"
"Q9UH03","GO:0098793","presynapse","CC"
"Q9UH03","GO:0099569","presynaptic cytoskeleton","CC"
"Q9UH17","GO:0000932","P-body","CC"
"Q9UH17","GO:0003723","RNA binding","MF"
"Q9UH17","GO:0004126","cytidine deaminase activity","MF"
"Q9UH17","GO:0005634","nucleus","CC"
"Q9UH17","GO:0005654","nucleoplasm","CC"
"Q9UH17","GO:0005737","cytoplasm","CC"
"Q9UH17","GO:0008270","zinc ion binding","MF"
"Q9UH17","GO:0010526","retrotransposon silencing","BP"
"Q9UH17","GO:0016554","cytidine to uridine editing","BP"
"Q9UH17","GO:0044355","clearance of foreign intracellular DNA","BP"
"Q9UH17","GO:0045087","innate immune response","BP"
"Q9UH17","GO:0045869","negative regulation of single stranded viral RNA replication via double stranded DNA intermediate","BP"
"Q9UH17","GO:0047844","deoxycytidine deaminase activity","MF"
"Q9UH17","GO:0051607","defense response to virus","BP"
"Q9UH17","GO:0070383","DNA cytosine deamination","BP"
"Q9UH17","GO:0080111","DNA demethylation","BP"
"Q9UH65","GO:0003677","DNA binding","MF"
"Q9UH65","GO:0005085","guanyl-nucleotide exchange factor activity","MF"
"Q9UH65","GO:0005509","calcium ion binding","MF"
"Q9UH65","GO:0005524","ATP binding","MF"
"Q9UH65","GO:0005634","nucleus","CC"
"Q9UH65","GO:0005737","cytoplasm","CC"
"Q9UH65","GO:0005829","cytosol","CC"
"Q9UH65","GO:0005886","plasma membrane","CC"
"Q9UH65","GO:0007204","positive regulation of cytosolic calcium ion concentration","BP"
"Q9UH65","GO:0015629","actin cytoskeleton","CC"
"Q9UH65","GO:0030027","lamellipodium","CC"
"Q9UH65","GO:0030835","negative regulation of actin filament depolymerization","BP"
"Q9UH65","GO:0032233","positive regulation of actin filament bundle assembly","BP"
"Q9UH65","GO:0032880","regulation of protein localization","BP"
"Q9UH65","GO:0033633","negative regulation of cell-cell adhesion mediated by integrin","BP"
"Q9UH65","GO:0045190","isotype switching","BP"
"Q9UH65","GO:0045296","cadherin binding","MF"
"Q9UH65","GO:0051017","actin filament bundle assembly","BP"
"Q9UH65","GO:0051056","regulation of small GTPase mediated signal transduction","BP"
"Q9UH65","GO:0060754","positive regulation of mast cell chemotaxis","BP"
"Q9UH65","GO:1902309","negative regulation of peptidyl-serine dephosphorylation","BP"
"Q9UH73","GO:0000785","chromatin","CC"
"Q9UH73","GO:0000978","RNA polymerase II cis-regulatory region sequence-specific DNA binding","MF"
"Q9UH73","GO:0000981","DNA-binding transcription factor activity, RNA polymerase II-specific","MF"
"Q9UH73","GO:0005634","nucleus","CC"
"Q9UH73","GO:0006357","regulation of transcription by RNA polymerase II","BP"
"Q9UH73","GO:0046872","metal ion binding","MF"
"Q9UH77","GO:0003779","actin binding","MF"
"Q9UH77","GO:0005198","structural molecule activity","MF"
"Q9UH77","GO:0005829","cytosol","CC"
"Q9UH77","GO:0005856","cytoskeleton","CC"
"Q9UH77","GO:0006511","ubiquitin-dependent protein catabolic process","BP"
"Q9UH77","GO:0010467","gene expression","BP"
"Q9UH77","GO:0016567","protein ubiquitination","BP"
"Q9UH77","GO:0031463","Cul3-RING ubiquitin ligase complex","CC"
"Q9UH77","GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process","BP"
"Q9UH77","GO:0050801","monoatomic ion homeostasis","BP"
"Q9UH77","GO:0055075","potassium ion homeostasis","BP"
"Q9UH77","GO:0061912","selective autophagy","BP"
"Q9UH77","GO:0070294","renal sodium ion absorption","BP"
"Q9UH77","GO:0070936","protein K48-linked ubiquitination","BP"
"Q9UH77","GO:0072156","distal tubule morphogenesis","BP"
"Q9UH77","GO:0097602","cullin family protein binding","MF"
"Q9UH77","GO:1990756","ubiquitin ligase-substrate adaptor activity","MF"
"Q9UH92","GO:0000122","negative regulation of transcription by RNA polymerase II","BP"
"Q9UH92","GO:0000785","chromatin","CC"
"Q9UH92","GO:0000977","RNA polymerase II transcription regulatory region sequence-specific DNA binding","MF"
"Q9UH92","GO:0000978","RNA polymerase II cis-regulatory region sequence-specific DNA binding","MF"
"Q9UH92","GO:0000981","DNA-binding transcription factor activity, RNA polymerase II-specific","MF"
"Q9UH92","GO:0001227","DNA-binding transcription repressor activity, RNA polymerase II-specific","MF"
"Q9UH92","GO:0003677","DNA binding","MF"
"Q9UH92","GO:0003700","DNA-binding transcription factor activity","MF"
"Q9UH92","GO:0005634","nucleus","CC"
"Q9UH92","GO:0005654","nucleoplasm","CC"
"Q9UH92","GO:0005737","cytoplasm","CC"
"Q9UH92","GO:0005829","cytosol","CC"
"Q9UH92","GO:0006355","regulation of DNA-templated transcription","BP"
"Q9UH92","GO:0006357","regulation of transcription by RNA polymerase II","BP"
"Q9UH92","GO:0031965","nuclear membrane","CC"
"Q9UH92","GO:0042803","protein homodimerization activity","MF"
"Q9UH92","GO:0045892","negative regulation of DNA-templated transcription","BP"
"Q9UH92","GO:0045944","positive regulation of transcription by RNA polymerase II","BP"
"Q9UH92","GO:0046982","protein heterodimerization activity","MF"
"Q9UH92","GO:0061629","RNA polymerase II-specific DNA-binding transcription factor binding","MF"
"Q9UH92","GO:1990837","sequence-specific double-stranded DNA binding","MF"
"Q9UH99","GO:0000781","chromosome, telomeric region","CC"
"Q9UH99","GO:0000794","condensed nuclear chromosome","CC"
"Q9UH99","GO:0005521","lamin binding","MF"
"Q9UH99","GO:0005635","nuclear envelope","CC"
"Q9UH99","GO:0005637","nuclear inner membrane","CC"
"Q9UH99","GO:0007052","mitotic spindle organization","BP"
"Q9UH99","GO:0007097","nuclear migration","BP"
"Q9UH99","GO:0008017","microtubule binding","MF"
"Q9UH99","GO:0010008","endosome membrane","CC"
"Q9UH99","GO:0021817","nucleokinesis involved in cell motility in cerebral cortex radial glia guided migration","BP"
"Q9UH99","GO:0030335","positive regulation of cell migration","BP"
"Q9UH99","GO:0031022","nuclear migration along microfilament","BP"
"Q9UH99","GO:0031965","nuclear membrane","CC"
"Q9UH99","GO:0034993","meiotic nuclear membrane microtubule tethering complex","CC"
"Q9UH99","GO:0042802","identical protein binding","MF"
"Q9UH99","GO:0043495","protein-membrane adaptor activity","MF"
"Q9UH99","GO:0051321","meiotic cell cycle","BP"
"Q9UH99","GO:0051642","centrosome localization","BP"
"Q9UH99","GO:0090292","nuclear matrix anchoring at nuclear membrane","BP"
"Q9UH99","GO:0140444","cytoskeleton-nuclear membrane anchor activity","MF"
"Q9UHA4","GO:0005765","lysosomal membrane","CC"
"Q9UHA4","GO:0005886","plasma membrane","CC"
"Q9UHA4","GO:0005925","focal adhesion","CC"
"Q9UHA4","GO:0008104","protein localization","BP"
"Q9UHA4","GO:0010008","endosome membrane","CC"
"Q9UHA4","GO:0019209","kinase activator activity","MF"
"Q9UHA4","GO:0031902","late endosome membrane","CC"
"Q9UHA4","GO:0032008","positive regulation of TOR signaling","BP"
"Q9UHA4","GO:0035579","specific granule membrane","CC"
"Q9UHA4","GO:0038202","TORC1 signaling","BP"
"Q9UHA4","GO:0043410","positive regulation of MAPK cascade","BP"
"Q9UHA4","GO:0070062","extracellular exosome","CC"
"Q9UHA4","GO:0070821","tertiary granule membrane","CC"
"Q9UHA4","GO:0071230","cellular response to amino acid stimulus","BP"
"Q9UHA4","GO:0071986","Ragulator complex","CC"
"Q9UHA4","GO:1902414","protein localization to cell junction","BP"
"Q9UHA4","GO:1904263","positive regulation of TORC1 signaling","BP"
"Q9UHA4","GO:1990877","FNIP-folliculin RagC/D GAP","CC"
"Q9UHA7","GO:0002437","inflammatory response to antigenic stimulus","BP"
"Q9UHA7","GO:0005125","cytokine activity","MF"
"Q9UHA7","GO:0005149","interleukin-1 receptor binding","MF"
"Q9UHA7","GO:0005576","extracellular region","CC"
"Q9UHA7","GO:0005615","extracellular space","CC"
"Q9UHA7","GO:0005737","cytoplasm","CC"
"Q9UHA7","GO:0006955","immune response","BP"
"Q9UHA7","GO:0010628","positive regulation of gene expression","BP"
"Q9UHA7","GO:0019221","cytokine-mediated signaling pathway","BP"
"Q9UHA7","GO:0032755","positive regulation of interleukin-6 production","BP"
"Q9UHA7","GO:0045087","innate immune response","BP"
"Q9UHA7","GO:0071222","cellular response to lipopolysaccharide","BP"
"Q9UHB4","GO:0003958","NADPH-hemoprotein reductase activity","MF"
"Q9UHB4","GO:0005654","nucleoplasm","CC"
"Q9UHB4","GO:0005737","cytoplasm","CC"
"Q9UHB4","GO:0005829","cytosol","CC"
"Q9UHB4","GO:0009055","electron transfer activity","MF"
"Q9UHB4","GO:0010181","FMN binding","MF"
"Q9UHB4","GO:0016226","iron-sulfur cluster assembly","BP"
"Q9UHB4","GO:0016491","oxidoreductase activity","MF"
"Q9UHB4","GO:0016653","oxidoreductase activity, acting on NAD(P)H, heme protein as acceptor","MF"
"Q9UHB4","GO:0016731","oxidoreductase activity, acting on iron-sulfur proteins as donors, NAD or NADP as acceptor","MF"
"Q9UHB4","GO:0022900","electron transport chain","BP"
"Q9UHB4","GO:0045111","intermediate filament cytoskeleton","CC"
